epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
79,4084.62,0.53564,0.27727,0.00225,0.85896,0.88367,0.94572,0.877,0.44138,0.43108,0.00281,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,4134.83,0.54923,0.30025,0.00233,0.86045,0.87437,0.92646,0.8649,0.41018,0.55291,0.00251,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,4184.68,0.54525,0.28225,0.00226,0.857,0.82181,0.91375,0.83983,0.47203,0.62059,0.00297,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,4235.56,0.55002,0.28516,0.00233,0.87458,0.82419,0.90743,0.82099,0.56567,0.55945,0.0041,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,4286.71,0.5396,0.28734,0.0023,0.82884,0.8582,0.87701,0.82083,0.42543,0.65781,0.00261,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,4337.76,0.54792,0.3011,0.00225,0.87152,0.78018,0.8887,0.81191,0.62969,0.90692,0.00484,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,4388.38,0.54592,0.291,0.00234,0.8198,0.82627,0.85004,0.79407,0.3975,0.81931,0.00243,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,4438.98,0.54567,0.29018,0.00228,0.79824,0.85509,0.88443,0.80968,0.48392,0.78655,0.00322,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,4488.85,0.56538,0.2888,0.00241,0.87228,0.82732,0.9157,0.84893,0.41251,0.55433,0.00258,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
88,4539.18,0.55484,0.28176,0.0023,0.78592,0.88498,0.8726,0.80511,0.44111,0.69791,0.00279,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
89,4589.55,0.53406,0.28111,0.00224,0.87306,0.88447,0.94016,0.87562,0.42448,0.5265,0.00261,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,4640.62,0.54753,0.3049,0.00232,0.90444,0.83823,0.93734,0.88208,0.39128,0.60324,0.00237,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,4692.12,0.53162,0.28078,0.00225,0.86018,0.90258,0.94124,0.88625,0.40095,0.63818,0.00249,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,4743.8,0.54278,0.27957,0.00227,0.82962,0.89257,0.93142,0.87181,0.42278,0.5833,0.00279,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,4793.8,0.54244,0.2789,0.0023,0.86699,0.85896,0.94275,0.87915,0.42353,0.56233,0.00268,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,4844.47,0.53423,0.28521,0.00225,0.8777,0.82373,0.92243,0.86338,0.39366,0.58367,0.00236,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,4895.62,0.54404,0.26999,0.0023,0.84323,0.86943,0.90558,0.84286,0.41721,0.64687,0.00256,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,4947.21,0.53622,0.26993,0.00229,0.87792,0.84106,0.92611,0.86883,0.42247,0.55963,0.00267,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,4998.05,0.54259,0.27359,0.00225,0.81663,0.84768,0.88792,0.82279,0.41722,0.72202,0.00257,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,5048.44,0.53607,0.27594,0.00223,0.83245,0.82338,0.89703,0.82805,0.43607,0.70771,0.00278,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,5098.81,0.54636,0.28342,0.00229,0.90037,0.82798,0.93722,0.87295,0.41396,0.56628,0.00256,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
100,5148.61,0.53046,0.2637,0.00227,0.886,0.87891,0.92817,0.86731,0.40369,0.49548,0.00255,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,5199.66,0.53628,0.2797,0.00229,0.90948,0.87287,0.93503,0.87132,0.4299,0.48157,0.00275,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,5249.84,0.54144,0.29117,0.00233,0.86684,0.79647,0.89572,0.81773,0.48947,0.81391,0.00333,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,5300.63,0.53148,0.26292,0.00221,0.8468,0.88835,0.91414,0.84938,0.4081,0.53809,0.00262,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,5351.64,0.5325,0.26445,0.00226,0.89579,0.84198,0.90808,0.83845,0.45994,0.57615,0.00307,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,5402.13,0.53534,0.26229,0.00224,0.83116,0.85978,0.91033,0.83773,0.46279,0.60955,0.0031,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,5452.48,0.54604,0.27183,0.00234,0.80046,0.79928,0.8705,0.77524,0.6476,0.89206,0.00486,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,5503.82,0.5242,0.24926,0.00218,0.83994,0.84752,0.90553,0.84128,0.40442,0.65957,0.00262,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,5556.08,0.52929,0.28018,0.00221,0.89011,0.87545,0.93453,0.8705,0.39819,0.49519,0.00254,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,5605.92,0.53035,0.2661,0.00222,0.86807,0.86546,0.93237,0.84771,0.53761,0.53117,0.00399,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,5657.39,0.52727,0.26108,0.00225,0.90386,0.86144,0.93128,0.86701,0.42608,0.46292,0.0027,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,5708.65,0.53417,0.25864,0.00224,0.84113,0.89933,0.9351,0.86727,0.41236,0.54236,0.00258,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,5758.43,0.52868,0.28669,0.00223,0.86622,0.85687,0.93374,0.86779,0.4202,0.56129,0.00262,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,5808.43,0.51617,0.2783,0.00214,0.86588,0.84357,0.91634,0.8559,0.41267,0.61241,0.00259,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,5859.22,0.5241,0.27946,0.00221,0.88719,0.85858,0.9383,0.8715,0.43458,0.50306,0.00275,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
115,5909.93,0.52273,0.28105,0.00216,0.77007,0.85779,0.88447,0.82661,0.41172,0.88089,0.00258,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,5959.73,0.52905,0.26223,0.00215,0.88398,0.89076,0.9435,0.88134,0.40157,0.47825,0.00255,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,6008.32,0.51763,0.26586,0.00216,0.87111,0.88548,0.93064,0.88083,0.37255,0.53989,0.00228,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,6059.25,0.52096,0.27149,0.00219,0.9034,0.84683,0.93825,0.88397,0.37839,0.50487,0.00234,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
