epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,9971.15,0.66757,0.30068,0.0027,0.83696,0.76759,0.84336,0.72662,0.71389,0.98459,0.00448,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,10047.6,0.66977,0.31406,0.00276,0.84738,0.78293,0.84379,0.72814,0.72157,0.94367,0.0046,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,10124.8,0.6536,0.30518,0.00274,0.85674,0.77657,0.85112,0.72779,0.74677,0.89049,0.0047,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,10201.1,0.66133,0.31951,0.00273,0.82542,0.77377,0.83867,0.71886,0.74118,0.92419,0.00468,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,10279.5,0.6652,0.31596,0.00269,0.8134,0.78963,0.84581,0.72471,0.71393,0.89093,0.0044,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,10356.1,0.67292,0.30712,0.0027,0.86842,0.77161,0.85572,0.73005,0.71518,0.85772,0.00447,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,10432.8,0.65484,0.30414,0.00268,0.87087,0.80598,0.87162,0.74753,0.71593,0.79344,0.00448,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,10509.8,0.66763,0.31961,0.00274,0.84861,0.81354,0.86936,0.7383,0.73656,0.79209,0.00468,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,10585.9,0.66487,0.30206,0.00273,0.80841,0.81148,0.86267,0.7227,0.79491,0.82423,0.00508,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,10662.4,0.64868,0.30943,0.00266,0.79224,0.8258,0.86192,0.72292,0.77443,0.85142,0.00491,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,10739,0.6526,0.31361,0.00269,0.83332,0.81743,0.86721,0.72968,0.7705,0.76013,0.0049,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,10815.1,0.66682,0.30996,0.0027,0.84141,0.81904,0.8714,0.73106,0.76636,0.81361,0.0049,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,10891.8,0.65561,0.28754,0.00267,0.87059,0.81893,0.87091,0.74008,0.75184,0.82566,0.00474,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,10968.3,0.64126,0.29211,0.00263,0.82834,0.82005,0.869,0.73569,0.75723,0.84094,0.00477,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,11045.7,0.64031,0.30405,0.00265,0.86326,0.73991,0.84639,0.71755,0.77323,0.93593,0.00488,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,11122,0.65008,0.30332,0.00266,0.79118,0.74901,0.78837,0.66511,0.77335,1.08145,0.00492,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,11198.2,0.6524,0.30615,0.00266,0.7601,0.73167,0.76544,0.63625,0.81253,1.14423,0.00527,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,11275.5,0.65262,0.30471,0.00263,0.78797,0.72754,0.79618,0.66486,0.79849,1.10961,0.00507,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,11353,0.64092,0.29711,0.00261,0.75164,0.72875,0.77876,0.64725,0.8026,1.22242,0.00517,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,11430.3,0.65421,0.30916,0.00265,0.72544,0.75926,0.80856,0.67377,0.78853,1.10332,0.00517,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,11506.5,0.63553,0.30059,0.00259,0.75017,0.77832,0.82461,0.68833,0.8105,0.97261,0.00526,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,11583.6,0.64143,0.28475,0.00266,0.86701,0.74152,0.8397,0.71503,0.75424,0.93009,0.00483,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,11660.1,0.65119,0.28299,0.00265,0.85072,0.73218,0.83374,0.71581,0.73448,0.99058,0.00467,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,11736.6,0.65363,0.2943,0.00268,0.86632,0.72769,0.83597,0.72267,0.72226,0.97547,0.00455,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,11814.1,0.66463,0.30483,0.00271,0.82135,0.75426,0.82387,0.70894,0.73325,1.02613,0.00462,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,11891,0.6468,0.29093,0.00269,0.80449,0.77509,0.83011,0.71225,0.73743,0.92321,0.00466,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,11967.6,0.63487,0.27478,0.00265,0.82875,0.75915,0.83453,0.72216,0.72357,0.87388,0.00458,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
155,12044.2,0.63565,0.29574,0.00261,0.84723,0.7299,0.84088,0.72896,0.71955,0.85233,0.00453,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
156,12121.6,0.64448,0.29549,0.00256,0.79987,0.76331,0.83676,0.72466,0.71584,0.86983,0.0045,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
157,12198.1,0.63903,0.28996,0.0026,0.80362,0.78794,0.83677,0.72502,0.70908,0.90087,0.00445,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
158,12274.1,0.63479,0.28002,0.00258,0.85618,0.73494,0.84264,0.73322,0.7092,0.90357,0.00449,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457
159,12350.9,0.63897,0.29106,0.00257,0.86823,0.75321,0.83756,0.71897,0.73442,0.92493,0.00473,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
160,12427.3,0.6316,0.29728,0.00256,0.84374,0.75573,0.82943,0.70799,0.74293,0.93,0.00481,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259
161,12504.2,0.62671,0.28548,0.00254,0.85688,0.7699,0.84014,0.72023,0.7341,0.92333,0.00477,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
162,12581.5,0.63993,0.2912,0.00256,0.85014,0.7714,0.84569,0.7305,0.72191,0.84523,0.00469,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061
163,12656.8,0.631,0.27328,0.00259,0.87805,0.74443,0.84791,0.73377,0.71613,0.85101,0.00463,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
164,12734.7,0.63664,0.27971,0.00258,0.85346,0.77121,0.84925,0.73505,0.71251,0.83465,0.00455,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863
165,12812.9,0.61349,0.29241,0.0025,0.87561,0.76776,0.85713,0.74052,0.71391,0.84025,0.00456,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
166,12888.8,0.6247,0.27418,0.00256,0.89117,0.7586,0.85946,0.74635,0.71548,0.80518,0.00455,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
167,12964.7,0.62493,0.26797,0.00252,0.87908,0.77491,0.85419,0.74054,0.71917,0.77836,0.0046,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
168,13041,0.63022,0.28308,0.00255,0.8724,0.75049,0.84743,0.73258,0.71194,0.82009,0.00457,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467
169,13117.4,0.61804,0.28409,0.00253,0.78014,0.79922,0.84902,0.73137,0.73547,0.83979,0.00471,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
170,13194,0.6156,0.27527,0.00252,0.78687,0.78806,0.84532,0.7281,0.72327,0.82533,0.00459,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269
171,13269.7,0.63696,0.29749,0.00256,0.78942,0.82692,0.85546,0.73469,0.71765,0.83903,0.00459,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
172,13348.4,0.62033,0.29013,0.00255,0.79259,0.81523,0.85222,0.73353,0.72743,0.83709,0.00464,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071
173,13424.7,0.63787,0.2898,0.00254,0.8075,0.80658,0.84518,0.73176,0.70891,0.89984,0.00454,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
174,13501.3,0.62058,0.27627,0.00252,0.82728,0.79717,0.84696,0.73554,0.70533,0.8926,0.00454,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873
175,13577.6,0.62956,0.2895,0.00252,0.82508,0.81227,0.85444,0.74403,0.69939,0.86984,0.00448,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
176,13654,0.62686,0.27888,0.00254,0.83626,0.82518,0.86608,0.75651,0.68779,0.79756,0.00435,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
177,13730.7,0.6054,0.27876,0.00246,0.83495,0.82261,0.86196,0.75051,0.67601,0.79422,0.00427,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
178,13807.4,0.62612,0.28674,0.00256,0.80617,0.82835,0.85641,0.74079,0.68801,0.86606,0.00432,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477
179,13883.7,0.62479,0.28833,0.00254,0.77394,0.84856,0.85221,0.73814,0.70248,0.86715,0.00441,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
180,13960.3,0.63052,0.30015,0.00254,0.76794,0.83985,0.84955,0.73417,0.70821,0.8821,0.00447,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279
181,14037.4,0.60463,0.27514,0.00249,0.8035,0.78554,0.84721,0.72916,0.71225,0.89941,0.00449,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
182,14113.7,0.60832,0.27291,0.00246,0.80085,0.81605,0.84387,0.72601,0.72114,0.90387,0.00453,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081
183,14189.1,0.62895,0.28648,0.00252,0.80212,0.81402,0.84718,0.72803,0.72735,0.94759,0.00458,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
184,14263.9,0.59728,0.27233,0.00246,0.79324,0.8386,0.8481,0.72629,0.73823,0.90981,0.00465,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883
185,14340.4,0.61477,0.26892,0.0025,0.84876,0.79171,0.85146,0.72218,0.7403,0.89805,0.00468,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
186,14418.1,0.60739,0.28155,0.00245,0.80323,0.82423,0.84993,0.72968,0.74429,0.88465,0.00471,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
187,14494.9,0.61404,0.26956,0.00254,0.82518,0.80618,0.84236,0.72691,0.73608,0.8934,0.00464,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
188,14572,0.61336,0.27742,0.00246,0.82109,0.8062,0.841,0.72238,0.72881,0.9344,0.00464,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487
189,14648.5,0.6248,0.28326,0.00255,0.80622,0.7869,0.82738,0.71479,0.7248,0.95488,0.00463,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
190,14725.2,0.60264,0.27352,0.00246,0.81772,0.77704,0.81629,0.70662,0.72489,0.96746,0.00464,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289
191,14801.5,0.6281,0.28356,0.00254,0.77937,0.8074,0.82135,0.709,0.73159,0.97098,0.00471,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
192,14878.4,0.62588,0.3027,0.00251,0.78796,0.79957,0.81074,0.69886,0.73295,0.99122,0.0047,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091
193,14955,0.6205,0.28985,0.0025,0.78654,0.80644,0.80945,0.69892,0.72009,0.99435,0.0046,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
194,15031.8,0.61371,0.26555,0.00248,0.78549,0.80375,0.81915,0.70841,0.72308,0.98284,0.00458,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893
195,15108.6,0.60785,0.27738,0.00245,0.80186,0.78052,0.81797,0.70898,0.72152,0.97744,0.00456,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
196,15187.3,0.60608,0.27232,0.00244,0.80681,0.77473,0.82244,0.71078,0.71896,0.98782,0.00455,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
197,15263.9,0.61732,0.28125,0.00254,0.82358,0.76788,0.82688,0.70982,0.71272,0.97332,0.00455,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
198,15339.8,0.60924,0.27485,0.00244,0.83694,0.76978,0.82918,0.7184,0.69738,0.95541,0.00441,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497
199,15416.3,0.61124,0.27966,0.0025,0.80215,0.79748,0.82712,0.71771,0.68662,0.9842,0.00432,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
200,15492.1,0.61386,0.27397,0.00251,0.77049,0.81008,0.82376,0.71544,0.6873,1.00111,0.00435,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299
201,15566.9,0.60285,0.28126,0.00244,0.77394,0.80782,0.82495,0.71367,0.70257,1.00502,0.00444,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
202,15633.5,0.6168,0.27957,0.00253,0.77398,0.81124,0.83282,0.72044,0.71264,1.0154,0.00448,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101
203,15699.2,0.61846,0.28588,0.00259,0.82944,0.76059,0.84452,0.72833,0.71539,0.98829,0.00454,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
204,15765.9,0.59255,0.26508,0.00242,0.84414,0.7716,0.84854,0.73112,0.71641,0.95402,0.00455,0.0239709,0.0079903,0.0239709,0.0079903,0.0239709,0.0079903,0.0239709,0.0079903
205,15835.7,0.62273,0.26245,0.00253,0.8445,0.78242,0.85444,0.73882,0.71447,0.94651,0.00456,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
206,15912.5,0.61233,0.27565,0.00252,0.83662,0.79037,0.85607,0.73929,0.709,0.94625,0.00453,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
207,15989.4,0.62293,0.27869,0.00253,0.83674,0.78575,0.85327,0.74614,0.70912,0.93792,0.00455,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
208,16067.1,0.60073,0.25889,0.00247,0.84335,0.8008,0.85941,0.74735,0.71205,0.89797,0.00457,0.0238521,0.0079507,0.0238521,0.0079507,0.0238521,0.0079507,0.0238521,0.0079507
209,16143.8,0.60701,0.26149,0.00245,0.85288,0.79066,0.85376,0.74618,0.70476,0.89808,0.00451,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
210,16222.1,0.61846,0.27173,0.0025,0.84282,0.77436,0.84987,0.74035,0.70538,0.88683,0.00453,0.0237927,0.0079309,0.0237927,0.0079309,0.0237927,0.0079309,0.0237927,0.0079309
211,16299.1,0.60504,0.26604,0.00249,0.86094,0.77505,0.85406,0.74718,0.70446,0.86325,0.00451,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
212,16376.1,0.60951,0.27315,0.00242,0.82314,0.81619,0.85354,0.74453,0.70687,0.84638,0.00453,0.0237333,0.0079111,0.0237333,0.0079111,0.0237333,0.0079111,0.0237333,0.0079111
213,16452.4,0.6056,0.2771,0.00243,0.8449,0.80225,0.85289,0.74538,0.70212,0.85354,0.00449,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
214,16529.8,0.59721,0.27503,0.00241,0.83347,0.82113,0.85693,0.74621,0.69732,0.86235,0.00443,0.0236739,0.0078913,0.0236739,0.0078913,0.0236739,0.0078913,0.0236739,0.0078913
215,16605.9,0.60418,0.28804,0.00247,0.85616,0.78887,0.85823,0.7499,0.69334,0.87258,0.00439,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
216,16682.4,0.59435,0.28344,0.00243,0.83783,0.81137,0.86282,0.75422,0.69198,0.83731,0.00439,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
217,16758.8,0.60968,0.30475,0.00248,0.82504,0.81298,0.86494,0.75735,0.69802,0.83909,0.00448,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
218,16837.9,0.60124,0.25392,0.00244,0.84588,0.80212,0.86314,0.7557,0.70049,0.8397,0.00451,0.0235551,0.0078517,0.0235551,0.0078517,0.0235551,0.0078517,0.0235551,0.0078517
219,16915.3,0.60274,0.26564,0.00242,0.84384,0.7956,0.86169,0.75419,0.69478,0.83548,0.00446,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
220,16992.5,0.59706,0.25857,0.0024,0.84775,0.80606,0.85888,0.75077,0.68458,0.84777,0.00438,0.0234957,0.0078319,0.0234957,0.0078319,0.0234957,0.0078319,0.0234957,0.0078319
221,17069.7,0.58871,0.2672,0.00241,0.84846,0.78889,0.85761,0.75288,0.68731,0.84665,0.00439,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
222,17146.6,0.61287,0.2701,0.00246,0.84652,0.79539,0.86522,0.75576,0.68746,0.85964,0.00442,0.0234363,0.0078121,0.0234363,0.0078121,0.0234363,0.0078121,0.0234363,0.0078121
223,17223.2,0.59871,0.25503,0.00244,0.84405,0.80208,0.86552,0.7569,0.68822,0.84311,0.00446,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
224,17300.5,0.60225,0.26318,0.00243,0.84063,0.80506,0.86601,0.75651,0.68884,0.84317,0.00446,0.0233769,0.0077923,0.0233769,0.0077923,0.0233769,0.0077923,0.0233769,0.0077923
225,17377.6,0.58466,0.25022,0.00233,0.85077,0.80618,0.86576,0.75733,0.68964,0.85098,0.00446,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
226,17454.3,0.59681,0.25432,0.00239,0.86068,0.7963,0.86243,0.75749,0.68729,0.86878,0.00441,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
227,17531.6,0.58933,0.24541,0.00239,0.85636,0.79621,0.86415,0.75809,0.68813,0.87618,0.00443,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
228,17609.7,0.58758,0.25444,0.00241,0.85704,0.79313,0.86282,0.75793,0.68775,0.88737,0.00444,0.0232581,0.0077527,0.0232581,0.0077527,0.0232581,0.0077527,0.0232581,0.0077527
229,17686.5,0.58656,0.26768,0.00238,0.8711,0.79494,0.86555,0.75848,0.68791,0.87709,0.00444,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
230,17765.1,0.5957,0.2556,0.00246,0.87385,0.80283,0.86731,0.76026,0.6886,0.86493,0.00443,0.0231987,0.0077329,0.0231987,0.0077329,0.0231987,0.0077329,0.0231987,0.0077329
231,17843.4,0.58684,0.2736,0.00239,0.86186,0.80076,0.86493,0.75886,0.68752,0.87512,0.00442,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
232,17921.2,0.59106,0.25991,0.00241,0.85426,0.81294,0.86523,0.75796,0.68878,0.87529,0.00443,0.0231393,0.0077131,0.0231393,0.0077131,0.0231393,0.0077131,0.0231393,0.0077131
233,17999,0.6013,0.27147,0.00243,0.84978,0.8104,0.8607,0.75281,0.68993,0.88197,0.00444,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
234,18076,0.59366,0.26819,0.00238,0.85048,0.8125,0.86221,0.75454,0.69181,0.88554,0.00444,0.0230799,0.0076933,0.0230799,0.0076933,0.0230799,0.0076933,0.0230799,0.0076933
235,18152.6,0.58631,0.25669,0.00234,0.85821,0.80288,0.85979,0.75364,0.69172,0.89216,0.00443,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
236,18230.2,0.58652,0.26454,0.0024,0.85601,0.80102,0.86166,0.75341,0.69423,0.89273,0.00445,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
237,18306.7,0.58349,0.24607,0.00236,0.857,0.79808,0.86057,0.75244,0.6939,0.89712,0.00447,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
238,18383.4,0.58201,0.2498,0.0024,0.84361,0.81254,0.85969,0.75259,0.69437,0.89519,0.00447,0.0229611,0.0076537,0.0229611,0.0076537,0.0229611,0.0076537,0.0229611,0.0076537
239,18459.9,0.59507,0.26492,0.00241,0.83443,0.81219,0.85966,0.75249,0.68629,0.87509,0.00437,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
240,18537.5,0.59064,0.25587,0.00238,0.82923,0.81374,0.86316,0.7554,0.69784,0.88301,0.00449,0.0229017,0.0076339,0.0229017,0.0076339,0.0229017,0.0076339,0.0229017,0.0076339
241,18614.8,0.58053,0.25099,0.00237,0.82633,0.81709,0.85773,0.75026,0.69217,0.86746,0.00438,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
242,18691.6,0.59169,0.25475,0.00237,0.81908,0.82006,0.85733,0.75044,0.70606,0.87244,0.00455,0.0228423,0.0076141,0.0228423,0.0076141,0.0228423,0.0076141,0.0228423,0.0076141
243,18769.8,0.58968,0.25165,0.00236,0.821,0.82305,0.86209,0.75369,0.70583,0.86338,0.00456,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
244,18846.1,0.57456,0.23443,0.00234,0.8174,0.82496,0.85975,0.75399,0.7038,0.86974,0.00455,0.0227829,0.0075943,0.0227829,0.0075943,0.0227829,0.0075943,0.0227829,0.0075943
245,18922.9,0.58908,0.24653,0.00237,0.81928,0.82276,0.85527,0.75065,0.702,0.87979,0.0045,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
246,18999.5,0.57869,0.24694,0.00236,0.82889,0.81483,0.85616,0.74977,0.7006,0.87813,0.00449,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
247,19076.2,0.58511,0.26582,0.00235,0.83643,0.8179,0.85634,0.75044,0.69742,0.88881,0.00447,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
248,19152.6,0.584,0.25127,0.00234,0.8284,0.82212,0.86282,0.7558,0.69622,0.87721,0.00446,0.0226641,0.0075547,0.0226641,0.0075547,0.0226641,0.0075547,0.0226641,0.0075547
249,19230,0.5697,0.23489,0.00232,0.83237,0.82093,0.86084,0.75287,0.69577,0.87696,0.00445,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
250,19307.9,0.59225,0.26636,0.0024,0.83417,0.81586,0.86133,0.75181,0.69571,0.87662,0.00446,0.0226047,0.0075349,0.0226047,0.0075349,0.0226047,0.0075349,0.0226047,0.0075349
251,19385.9,0.58299,0.26056,0.00237,0.83495,0.80999,0.85821,0.74959,0.69378,0.88594,0.00443,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
252,19466.1,0.58664,0.2585,0.00238,0.82875,0.81738,0.85431,0.74778,0.69235,0.85683,0.00444,0.0225453,0.0075151,0.0225453,0.0075151,0.0225453,0.0075151,0.0225453,0.0075151
253,19543.5,0.5835,0.26863,0.00234,0.83519,0.81205,0.85657,0.74986,0.69328,0.8696,0.00439,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
254,19621.4,0.57416,0.24833,0.00228,0.83291,0.81814,0.85735,0.74969,0.69342,0.87003,0.0044,0.0224859,0.0074953,0.0224859,0.0074953,0.0224859,0.0074953,0.0224859,0.0074953
255,19698.4,0.56582,0.24746,0.00227,0.83158,0.81857,0.85731,0.74845,0.68918,0.8845,0.00437,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
256,19774.8,0.59137,0.24685,0.00237,0.83924,0.80292,0.85891,0.74962,0.69008,0.88508,0.00438,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
257,19852.3,0.57253,0.24859,0.00233,0.84418,0.80293,0.85996,0.74929,0.69299,0.87227,0.00442,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
258,19930.2,0.59143,0.25607,0.0024,0.86035,0.79325,0.86332,0.75021,0.69783,0.86003,0.00444,0.0223671,0.0074557,0.0223671,0.0074557,0.0223671,0.0074557,0.0223671,0.0074557
259,20007.9,0.57978,0.25362,0.00233,0.87355,0.79634,0.87013,0.75411,0.6983,0.85685,0.00445,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
260,20085.6,0.57596,0.25747,0.00229,0.87734,0.79249,0.86678,0.75172,0.69864,0.86069,0.00445,0.0223077,0.0074359,0.0223077,0.0074359,0.0223077,0.0074359,0.0223077,0.0074359
