epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,3074.44,0.80719,0.50359,0.00341,0.81114,0.84604,0.89769,0.79226,0.55639,0.58825,0.00329,0.0291387,0.0097129,0.0291387,0.0097129,0.0291387,0.0097129,0.0291387,0.0097129
31,3163.57,0.812,0.5035,0.00343,0.82578,0.85914,0.92283,0.80981,0.56304,0.55635,0.00335,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
32,3256.61,0.8025,0.49801,0.00344,0.84267,0.84022,0.88858,0.7852,0.54658,0.58854,0.00322,0.0290793,0.0096931,0.0290793,0.0096931,0.0290793,0.0096931,0.0290793,0.0096931
33,3347.05,0.78312,0.4701,0.00334,0.84503,0.85067,0.91437,0.7913,0.58797,0.53644,0.00353,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832
34,3437.51,0.77035,0.47674,0.00323,0.77251,0.802,0.8821,0.77422,0.585,0.90947,0.00356,0.0290199,0.0096733,0.0290199,0.0096733,0.0290199,0.0096733,0.0290199,0.0096733
35,3526.9,0.77391,0.46182,0.00334,0.871,0.85959,0.91265,0.82206,0.52696,0.52648,0.00313,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634
36,3615.77,0.75443,0.43606,0.00322,0.838,0.8305,0.88934,0.78664,0.53849,0.62865,0.00322,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535
37,3705.78,0.77607,0.4674,0.0033,0.87208,0.8534,0.925,0.80024,0.5859,0.55108,0.00353,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436
38,3797.64,0.764,0.43655,0.00323,0.84207,0.81572,0.88028,0.77914,0.5513,0.67301,0.00335,0.0289011,0.0096337,0.0289011,0.0096337,0.0289011,0.0096337,0.0289011,0.0096337
39,3889.56,0.78011,0.46029,0.00337,0.89669,0.84161,0.92362,0.82407,0.54406,0.52798,0.00327,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238
40,3981.92,0.75968,0.42089,0.00325,0.88482,0.84284,0.92303,0.81641,0.55928,0.53195,0.00334,0.0288417,0.0096139,0.0288417,0.0096139,0.0288417,0.0096139,0.0288417,0.0096139
41,4077.43,0.75367,0.46349,0.00324,0.76496,0.72295,0.72526,0.63524,0.56898,1.09497,0.00339,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
42,4167.22,0.74087,0.44881,0.00314,0.87321,0.83908,0.89238,0.80089,0.53615,0.55597,0.00323,0.0287823,0.0095941,0.0287823,0.0095941,0.0287823,0.0095941,0.0287823,0.0095941
43,4259.95,0.74811,0.43938,0.0032,0.79106,0.81638,0.85222,0.75388,0.52743,0.74026,0.00303,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842
44,4349.41,0.7386,0.43886,0.00313,0.88963,0.87577,0.92159,0.8123,0.53757,0.52963,0.00317,0.0287229,0.0095743,0.0287229,0.0095743,0.0287229,0.0095743,0.0287229,0.0095743
45,4440.67,0.72674,0.42933,0.00309,0.84559,0.84418,0.90549,0.81105,0.50996,0.55782,0.00309,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644
46,4536.26,0.73576,0.43185,0.00307,0.92722,0.8169,0.93242,0.83761,0.50186,0.52062,0.00303,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545
47,4633.84,0.73965,0.45186,0.00312,0.84714,0.84773,0.89468,0.80564,0.51161,0.61525,0.00304,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446
48,4730.27,0.71934,0.43146,0.00306,0.81377,0.86206,0.89392,0.79752,0.51675,0.60094,0.00308,0.0286041,0.0095347,0.0286041,0.0095347,0.0286041,0.0095347,0.0286041,0.0095347
49,4831.42,0.71575,0.40584,0.00303,0.83005,0.86682,0.90054,0.80274,0.49164,0.63539,0.00286,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248
50,4931.13,0.73613,0.42377,0.00313,0.86037,0.7811,0.90165,0.80123,0.50924,0.70413,0.00306,0.0285447,0.0095149,0.0285447,0.0095149,0.0285447,0.0095149,0.0285447,0.0095149
