epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
28,2229.3,0.81442,0.56636,0.00356,0.66754,0.70458,0.68889,0.55196,0.80917,1.46459,0.00524,0.0291981,0.0097327,0.0291981,0.0097327,0.0291981,0.0097327,0.0291981,0.0097327
29,2305.63,0.82586,0.57851,0.00362,0.61715,0.56006,0.51333,0.39914,0.84198,2.00943,0.00543,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228
30,2381.94,0.81228,0.55582,0.00353,0.5422,0.62093,0.52398,0.41063,0.82169,1.87334,0.00537,0.0291387,0.0097129,0.0291387,0.0097129,0.0291387,0.0097129,0.0291387,0.0097129
31,2458.4,0.80135,0.53327,0.00346,0.62921,0.51702,0.49834,0.38334,0.91366,2.0854,0.00623,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
32,2536.54,0.79047,0.5566,0.00349,0.49099,0.52899,0.42676,0.33539,0.92101,2.31139,0.00626,0.0290793,0.0096931,0.0290793,0.0096931,0.0290793,0.0096931,0.0290793,0.0096931
33,2613.04,0.77929,0.5178,0.00338,0.68654,0.68673,0.75172,0.62378,0.785,1.18249,0.00509,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832
34,2690.22,0.78211,0.51522,0.00344,0.85312,0.79397,0.87575,0.72686,0.74955,0.87291,0.00484,0.0290199,0.0096733,0.0290199,0.0096733,0.0290199,0.0096733,0.0290199,0.0096733
35,2766.96,0.76855,0.50477,0.00336,0.72964,0.73532,0.7642,0.63233,0.78051,1.18896,0.00506,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634
36,2842.94,0.78481,0.51368,0.00343,0.61579,0.74611,0.6943,0.56399,0.81464,1.57638,0.00537,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535,0.0289605,0.0096535
37,2920.43,0.77054,0.51401,0.00337,0.72092,0.74755,0.77189,0.63877,0.76502,2.05204,0.00489,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436
38,2998.13,0.76429,0.50258,0.00336,0.83585,0.75158,0.83729,0.68625,0.80961,0.95301,0.00535,0.0289011,0.0096337,0.0289011,0.0096337,0.0289011,0.0096337,0.0289011,0.0096337
39,3074.38,0.77157,0.50449,0.00339,0.63891,0.63415,0.60616,0.5009,0.75492,1.70845,0.00502,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238
40,3150.66,0.75556,0.50954,0.00326,0.85314,0.74533,0.84372,0.69988,0.74207,0.89884,0.00479,0.0288417,0.0096139,0.0288417,0.0096139,0.0288417,0.0096139,0.0288417,0.0096139
41,3228.39,0.74823,0.49637,0.00325,0.8404,0.7988,0.8746,0.74243,0.72198,0.8551,0.00472,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
42,3307,0.742,0.48788,0.00318,0.62722,0.5779,0.51733,0.42567,0.81006,2.24073,0.00561,0.0287823,0.0095941,0.0287823,0.0095941,0.0287823,0.0095941,0.0287823,0.0095941
43,3384.39,0.75078,0.48265,0.00325,0.80977,0.69804,0.78282,0.64521,0.81162,1.07127,0.00545,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842
44,3461.2,0.73819,0.46346,0.00316,0.77843,0.68624,0.75444,0.62908,0.8335,1.32945,0.00554,0.0287229,0.0095743,0.0287229,0.0095743,0.0287229,0.0095743,0.0287229,0.0095743
45,3537.75,0.73252,0.47358,0.00312,0.67027,0.70079,0.67426,0.55231,0.75478,1.68668,0.00501,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644
46,3614.21,0.73191,0.44881,0.00315,0.70056,0.66573,0.75256,0.63519,0.70017,1.39928,0.00445,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545,0.0286635,0.0095545
47,3691.11,0.71848,0.45295,0.00312,0.84473,0.79464,0.85148,0.72102,0.71718,0.87093,0.00466,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446
48,3767.11,0.71473,0.44083,0.00304,0.79642,0.68862,0.80409,0.67496,0.76816,1.12098,0.00498,0.0286041,0.0095347,0.0286041,0.0095347,0.0286041,0.0095347,0.0286041,0.0095347
49,3843.38,0.72247,0.46231,0.00309,0.7112,0.61016,0.63157,0.51498,0.76118,1.50064,0.00503,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248
50,3919.44,0.71306,0.44796,0.00309,0.68289,0.74501,0.72349,0.60533,0.74666,1.26164,0.00483,0.0285447,0.0095149,0.0285447,0.0095149,0.0285447,0.0095149,0.0285447,0.0095149
51,3996.59,0.71367,0.44228,0.003,0.74109,0.71593,0.8061,0.68542,0.69563,1.08461,0.00443,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
52,4074.04,0.71514,0.42252,0.00301,0.66365,0.64822,0.66663,0.54352,0.78009,1.42028,0.00522,0.0284853,0.0094951,0.0284853,0.0094951,0.0284853,0.0094951,0.0284853,0.0094951
53,4150.99,0.71285,0.42771,0.00303,0.68634,0.69513,0.71037,0.59271,0.77643,1.26755,0.00524,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852
54,4227.55,0.69308,0.41138,0.00298,0.83166,0.7203,0.81306,0.6762,0.78412,1.09196,0.00516,0.0284259,0.0094753,0.0284259,0.0094753,0.0284259,0.0094753,0.0284259,0.0094753
55,4302.89,0.69432,0.43106,0.00291,0.57119,0.61582,0.55723,0.45372,0.7731,1.8629,0.00511,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654
56,4379.28,0.69676,0.41783,0.00301,0.70119,0.62242,0.68125,0.58535,0.72369,1.46262,0.00476,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555,0.0283665,0.0094555
57,4455.83,0.68346,0.39882,0.00292,0.78241,0.69388,0.76215,0.64545,0.71044,1.1179,0.00462,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456
58,4532.19,0.6993,0.42284,0.00304,0.86884,0.765,0.85043,0.716,0.74097,0.94349,0.00473,0.0283071,0.0094357,0.0283071,0.0094357,0.0283071,0.0094357,0.0283071,0.0094357
59,4608.44,0.68756,0.43671,0.00292,0.74159,0.71959,0.73499,0.63806,0.687,1.28215,0.00452,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258
60,4685.6,0.69228,0.4255,0.00299,0.79825,0.69263,0.78054,0.67163,0.67622,1.08026,0.00449,0.0282477,0.0094159,0.0282477,0.0094159,0.0282477,0.0094159,0.0282477,0.0094159
61,4762.89,0.70088,0.42698,0.00304,0.84474,0.75815,0.81735,0.68562,0.74027,0.97962,0.0048,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
62,4839.38,0.69367,0.41506,0.00297,0.75571,0.74171,0.78698,0.66516,0.7167,1.04671,0.00474,0.0281883,0.0093961,0.0281883,0.0093961,0.0281883,0.0093961,0.0281883,0.0093961
63,4916.06,0.684,0.41631,0.00299,0.83945,0.71057,0.8134,0.69108,0.70386,1.02946,0.00447,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862
64,4992.17,0.69975,0.41659,0.00294,0.79748,0.73997,0.82008,0.68619,0.745,0.99441,0.00492,0.0281289,0.0093763,0.0281289,0.0093763,0.0281289,0.0093763,0.0281289,0.0093763
65,5069.12,0.68632,0.40269,0.00295,0.7827,0.77753,0.8301,0.66865,0.88303,0.99817,0.00597,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664
66,5145.66,0.6642,0.37926,0.0028,0.8027,0.69822,0.79171,0.63688,0.8889,1.11436,0.00633,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565,0.0280695,0.0093565
67,5221.56,0.6526,0.38609,0.00282,0.90912,0.76374,0.85871,0.72099,0.73713,0.85205,0.00482,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466
68,5297.79,0.66633,0.39702,0.0028,0.82624,0.77509,0.84599,0.71279,0.74218,0.97901,0.00484,0.0280101,0.0093367,0.0280101,0.0093367,0.0280101,0.0093367,0.0280101,0.0093367
69,5374.77,0.6692,0.39805,0.00289,0.80667,0.7855,0.84702,0.72381,0.70668,0.88649,0.00455,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
70,5451.84,0.6706,0.40472,0.00286,0.59293,0.5994,0.55389,0.46133,0.73682,1.87679,0.00487,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169
71,5528.17,0.66351,0.37742,0.00288,0.82498,0.78126,0.78988,0.67785,0.70447,1.12345,0.00452,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
72,5604.54,0.67261,0.3865,0.00288,0.78823,0.74362,0.80383,0.68424,0.69714,0.96347,0.00451,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971
73,5681.67,0.66735,0.39049,0.00279,0.82283,0.75449,0.83861,0.69461,0.73942,0.99128,0.00473,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
74,5758.06,0.66888,0.40382,0.00283,0.83697,0.74145,0.83605,0.69196,0.75846,0.93266,0.00502,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773
75,5834.7,0.6662,0.38437,0.00278,0.81033,0.78336,0.86504,0.72889,0.7278,0.80996,0.00466,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
76,5911.42,0.66754,0.37906,0.00289,0.61397,0.61131,0.56074,0.46643,0.73401,1.80982,0.00478,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
77,5987.41,0.66728,0.38786,0.00286,0.84465,0.78362,0.83261,0.7159,0.68228,0.93542,0.00445,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
78,6063.29,0.66493,0.3861,0.00276,0.83939,0.73436,0.81404,0.72157,0.65851,1.05533,0.00425,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377
79,6139.12,0.64941,0.37326,0.00275,0.77452,0.76057,0.79617,0.68395,0.70764,1.06108,0.00472,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
80,6215.41,0.65397,0.38722,0.00275,0.7047,0.71148,0.74174,0.62792,0.74267,1.30569,0.00513,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179,0.0276537,0.0092179
81,6292.44,0.64905,0.36961,0.0027,0.844,0.83035,0.88135,0.75916,0.67599,0.83612,0.00448,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
82,6369.73,0.64014,0.36254,0.00272,0.8768,0.72608,0.84667,0.74073,0.67171,0.94538,0.00441,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981,0.0275943,0.0091981
83,6446.28,0.64356,0.36908,0.00269,0.76834,0.77734,0.81362,0.7108,0.69989,0.95356,0.00455,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
84,6523.2,0.63964,0.37176,0.00272,0.83254,0.74304,0.81701,0.70595,0.64747,0.99493,0.00408,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783,0.0275349,0.0091783
85,6600.15,0.65727,0.39105,0.00281,0.81437,0.71901,0.79112,0.67671,0.7147,0.98204,0.00461,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
86,6676.55,0.65565,0.38363,0.0028,0.80058,0.78793,0.83753,0.71716,0.71683,0.87406,0.00462,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585,0.0274755,0.0091585
87,6753.78,0.63667,0.36866,0.00272,0.82749,0.7473,0.8373,0.70813,0.70433,0.93792,0.00457,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
88,6830.37,0.65219,0.37739,0.00274,0.77306,0.78021,0.81647,0.70142,0.71044,0.92266,0.00464,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
89,6905.98,0.65179,0.38376,0.00279,0.87943,0.75391,0.8557,0.73245,0.70083,0.7778,0.00471,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,6981.99,0.65786,0.37952,0.00279,0.85735,0.77983,0.8356,0.7185,0.69164,0.98009,0.00445,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,7059.14,0.65835,0.38284,0.00282,0.84961,0.76639,0.83442,0.71072,0.68084,0.92327,0.00445,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,7136.4,0.65272,0.37645,0.00282,0.87824,0.72973,0.84926,0.74162,0.65203,0.81157,0.00426,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,7213.26,0.62727,0.36418,0.00265,0.78142,0.77574,0.83321,0.71803,0.71053,0.88083,0.00472,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,7290.82,0.63539,0.36206,0.00271,0.80656,0.76312,0.83204,0.71722,0.6815,0.9254,0.0045,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,7367.9,0.63179,0.36159,0.00268,0.81478,0.72231,0.81358,0.70432,0.68368,0.99944,0.00449,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,7444.53,0.62122,0.33529,0.00262,0.79017,0.79306,0.84123,0.72631,0.66813,0.81629,0.00447,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,7521.66,0.64396,0.35556,0.00273,0.7915,0.76666,0.81344,0.70211,0.72966,0.92062,0.0049,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,7598.16,0.62075,0.35045,0.0026,0.76873,0.75716,0.78167,0.67507,0.70164,1.12302,0.00453,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,7675.01,0.61517,0.34082,0.00263,0.7589,0.76131,0.79576,0.67574,0.73342,1.1153,0.00495,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
100,7751.41,0.62026,0.35026,0.00259,0.76053,0.73739,0.80779,0.69678,0.66192,1.10575,0.00441,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,7828.39,0.65699,0.38014,0.00276,0.78256,0.74802,0.81666,0.68142,0.75143,0.96826,0.00497,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,7905.38,0.61866,0.32929,0.0026,0.75102,0.76001,0.80209,0.67183,0.77736,1.02137,0.00519,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,7981.58,0.62036,0.35938,0.0026,0.76638,0.76798,0.7676,0.6395,0.81218,1.15913,0.00544,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,8059.3,0.61198,0.3356,0.00261,0.78756,0.72196,0.80754,0.68713,0.70124,1.1004,0.0046,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,8135.59,0.60541,0.32776,0.00257,0.79101,0.76878,0.80634,0.68947,0.69538,0.99047,0.00452,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,8211.96,0.60849,0.33016,0.00255,0.7877,0.73131,0.79631,0.67218,0.73198,1.04001,0.0048,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,8288.52,0.60559,0.32677,0.00259,0.84659,0.75067,0.83876,0.72427,0.65237,0.89868,0.00418,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,8365.46,0.62308,0.35776,0.00264,0.78624,0.80142,0.82156,0.70317,0.72398,0.94666,0.00474,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,8443.17,0.6141,0.33176,0.00264,0.79143,0.76906,0.82478,0.70544,0.68254,0.88185,0.00467,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,8519.57,0.59476,0.31997,0.00249,0.86505,0.73668,0.86252,0.74754,0.65641,0.82534,0.00425,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,8596.32,0.60628,0.33824,0.00255,0.8445,0.7718,0.84715,0.72708,0.68783,0.92219,0.0045,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,8673.95,0.61287,0.35154,0.00262,0.84922,0.78945,0.86738,0.7617,0.66198,0.83759,0.0043,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,8751.22,0.59846,0.32484,0.00257,0.8606,0.74909,0.86395,0.7471,0.67303,0.80344,0.00435,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,8825.66,0.59164,0.3221,0.00247,0.80414,0.76086,0.84311,0.71897,0.73253,0.92163,0.0048,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
115,8901.55,0.59898,0.30161,0.0025,0.8491,0.78163,0.85744,0.74266,0.69363,0.84067,0.00443,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,8977.66,0.59095,0.31082,0.0025,0.80439,0.79553,0.82404,0.71067,0.67793,0.95007,0.00447,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,9053.3,0.60818,0.32211,0.00257,0.82504,0.79328,0.83814,0.72591,0.67776,0.89068,0.00435,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,9130.1,0.59005,0.32164,0.00252,0.77398,0.81169,0.84714,0.73149,0.69234,0.85433,0.00453,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
119,9206.33,0.59799,0.32387,0.00256,0.85505,0.75962,0.85222,0.73419,0.68006,0.90106,0.00438,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,9282.99,0.59131,0.31622,0.00249,0.8069,0.80817,0.85274,0.73912,0.64282,0.93211,0.00411,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,9359.65,0.58971,0.31131,0.00243,0.82458,0.78544,0.82664,0.7212,0.66785,0.97146,0.00423,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,9436.63,0.58915,0.31624,0.00246,0.85025,0.7815,0.86118,0.75426,0.66933,0.87087,0.00434,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,9512.77,0.59308,0.31486,0.00251,0.84387,0.79629,0.86736,0.75537,0.70565,0.84516,0.00462,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,9588.7,0.60062,0.31157,0.00253,0.85129,0.7889,0.85717,0.75405,0.66333,0.89602,0.00423,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,9665.72,0.60012,0.31194,0.0025,0.86241,0.77893,0.8758,0.76958,0.64175,0.83597,0.00407,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
126,9742.85,0.58887,0.30852,0.00249,0.8252,0.78441,0.84201,0.7231,0.71644,0.93737,0.00466,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,9819.15,0.58184,0.31526,0.00249,0.88296,0.73908,0.84822,0.72961,0.68337,0.89631,0.0044,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
128,9896.21,0.59035,0.30765,0.00245,0.85823,0.78066,0.86118,0.73928,0.69251,0.80479,0.00447,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,9972.5,0.60015,0.32064,0.00253,0.85413,0.81785,0.86491,0.75066,0.66867,0.82149,0.00435,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,10049.5,0.57794,0.32502,0.00247,0.85651,0.81375,0.8814,0.77189,0.65654,0.76355,0.00423,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,10125.3,0.58771,0.30526,0.00246,0.85404,0.78677,0.88247,0.75634,0.69081,0.80984,0.00455,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
